review_id,review_text,bank_name,review_date,source,rating,sentiment_label,sentiment_score,themes
816,eyita tips,Dashen Bank,2025-11-15,Google Play,1,NEUTRAL,0.0,General/Other
817,clear and presize,Dashen Bank,2025-11-15,Google Play,5,POSITIVE,0.9996238946914673,General/Other
818,smooth and easy!!!,Dashen Bank,2025-11-14,Google Play,5,POSITIVE,0.9998213648796082,General/Other
819,I have had an amazing experience with this app;ot os convenient and easy to use,Dashen Bank,2025-11-14,Google Play,5,POSITIVE,0.9971605539321899,General/Other
820,"All in One Super App with smooth navigation, transaction and lifestyle services",Dashen Bank,2025-11-14,Google Play,5,POSITIVE,0.9918859004974365,Customer Support
821,Very nice App.,Dashen Bank,2025-11-14,Google Play,5,POSITIVE,0.9998617172241211,General/Other
822,system failure transfer to others account,Dashen Bank,2025-11-13,Google Play,2,NEGATIVE,0.9988131523132324,Transaction Performance
823,thank you,Dashen Bank,2025-11-13,Google Play,1,POSITIVE,0.9998352527618408,General/Other
824,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",Dashen Bank,2025-11-13,Google Play,1,NEGATIVE,0.9978633522987366,User Interface & Experience
825,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",Dashen Bank,2025-11-12,Google Play,5,POSITIVE,0.9994845390319824,Transaction Performance
826,wow dashen bank super app,Dashen Bank,2025-11-12,Google Play,5,POSITIVE,0.9992703795433044,General/Other
827,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",Dashen Bank,2025-11-11,Google Play,1,NEGATIVE,0.9995548129081726,"Customer Support, Transaction Performance, User Interface & Experience"
828,Best Mobile Banking App in Ethiopia .,Dashen Bank,2025-11-11,Google Play,5,POSITIVE,0.9997279047966003,General/Other
829,very nice app I have ever seen,Dashen Bank,2025-11-10,Google Play,5,POSITIVE,0.9998395442962646,General/Other
830,NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,Dashen Bank,2025-11-10,Google Play,1,NEGATIVE,0.9997878670692444,Customer Support
831,it's good but is not fast,Dashen Bank,2025-11-09,Google Play,5,POSITIVE,0.9160579442977905,General/Other
832,your financial system must improved,Dashen Bank,2025-11-09,Google Play,4,POSITIVE,0.7152249217033386,General/Other
833,your service is too good,Dashen Bank,2025-11-09,Google Play,5,POSITIVE,0.999098539352417,Customer Support
834,good experience,Dashen Bank,2025-11-09,Google Play,5,POSITIVE,0.9998599290847778,General/Other
835,ok,Dashen Bank,2025-11-08,Google Play,5,POSITIVE,0.9997851252555847,General/Other
836,"Amazing app, 👏",Dashen Bank,2025-11-07,Google Play,5,POSITIVE,0.9997995495796204,General/Other
837,wooow,Dashen Bank,2025-11-07,Google Play,5,NEUTRAL,0.0,General/Other
838,ok,Dashen Bank,2025-11-07,Google Play,5,POSITIVE,0.9997851252555847,General/Other
839,Nice app,Dashen Bank,2025-11-07,Google Play,5,POSITIVE,0.9998061060905457,General/Other
840,best,Dashen Bank,2025-11-07,Google Play,5,POSITIVE,0.9997941851615906,General/Other
841,"easy to use, friendly",Dashen Bank,2025-11-06,Google Play,5,POSITIVE,0.999752938747406,General/Other
842,"12yr more LC, UCP & ICC & loan",Dashen Bank,2025-11-06,Google Play,5,NEUTRAL,0.0,General/Other
843,"not attractive and friendly app. Check Awash, CBE apps",Dashen Bank,2025-11-06,Google Play,1,NEGATIVE,0.9997969269752502,General/Other
844,amzing,Dashen Bank,2025-11-06,Google Play,5,NEUTRAL,0.0,General/Other
845,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",Dashen Bank,2025-11-05,Google Play,5,POSITIVE,0.9998143315315247,"Customer Support, Transaction Performance, User Interface & Experience"
846,betam kerfafa naw,Dashen Bank,2025-11-05,Google Play,1,NEUTRAL,0.0,General/Other
847,exceptional,Dashen Bank,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
848,worst app ever,Dashen Bank,2025-11-05,Google Play,1,NEGATIVE,0.9997803568840027,General/Other
849,"Dashen, always two step ahead.",Dashen Bank,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
850,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",Dashen Bank,2025-11-05,Google Play,3,NEGATIVE,0.9868883490562439,General/Other
851,👍,Dashen Bank,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
852,i am using,Dashen Bank,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
853,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,Dashen Bank,2025-11-05,Google Play,5,POSITIVE,0.9998525381088257,General/Other
854,wonderful app,Dashen Bank,2025-11-05,Google Play,5,POSITIVE,0.9998787641525269,General/Other
855,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",Dashen Bank,2025-11-05,Google Play,5,POSITIVE,0.9031402468681335,General/Other
856,go ahead,Dashen Bank,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
857,its supper,Dashen Bank,2025-11-04,Google Play,5,NEUTRAL,0.0,General/Other
858,Good,Dashen Bank,2025-11-04,Google Play,5,POSITIVE,0.9998161196708679,General/Other
859,it's so boring,Dashen Bank,2025-11-04,Google Play,1,NEGATIVE,0.9997939467430115,General/Other
860,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,Dashen Bank,2025-11-04,Google Play,5,POSITIVE,0.9986799359321594,General/Other
861,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",Dashen Bank,2025-11-04,Google Play,5,POSITIVE,0.9997314810752869,General/Other
862,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,Dashen Bank,2025-11-04,Google Play,3,NEGATIVE,0.9994889497756958,General/Other
863,Amazing,Dashen Bank,2025-11-03,Google Play,5,POSITIVE,0.999875545501709,General/Other
864,wow dashen bank,Dashen Bank,2025-11-03,Google Play,5,POSITIVE,0.9995077848434448,General/Other
865,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,Dashen Bank,2025-11-02,Google Play,4,NEUTRAL,0.0,General/Other
866,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",Dashen Bank,2025-11-01,Google Play,5,NEUTRAL,0.0,Customer Support
867,it's too slow,Dashen Bank,2025-11-01,Google Play,1,NEUTRAL,0.0,Transaction Performance
868,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",Dashen Bank,2025-11-01,Google Play,1,NEGATIVE,0.9991123080253601,Reliability / Bugs
869,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",Dashen Bank,2025-11-01,Google Play,1,NEGATIVE,0.9994062185287476,"Customer Support, Reliability / Bugs"
870,Nice app,Dashen Bank,2025-11-01,Google Play,5,POSITIVE,0.9998061060905457,General/Other
871,The worst app ever. Extremely unreliable. Such a shame for a big bank.,Dashen Bank,2025-10-31,Google Play,1,NEGATIVE,0.9998087286949158,General/Other
872,app is too slow not opening fast,Dashen Bank,2025-10-31,Google Play,1,NEUTRAL,0.0,Transaction Performance
873,good,Dashen Bank,2025-10-30,Google Play,5,POSITIVE,0.9998161196708679,General/Other
874,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",Dashen Bank,2025-10-30,Google Play,1,NEGATIVE,0.9892114400863647,General/Other
875,very nise good,Dashen Bank,2025-10-30,Google Play,5,POSITIVE,0.999859094619751,General/Other
876,very interesting,Dashen Bank,2025-10-30,Google Play,5,POSITIVE,0.999863862991333,General/Other
877,what your emplyees tell as about the app when they came to our store and what actually the app is different,Dashen Bank,2025-10-30,Google Play,1,NEUTRAL,0.0,General/Other
878,Excellent promotion,Dashen Bank,2025-10-30,Google Play,5,POSITIVE,0.9998637437820435,General/Other
879,viry good,Dashen Bank,2025-10-29,Google Play,5,POSITIVE,0.9997873902320862,General/Other
880,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",Dashen Bank,2025-10-29,Google Play,5,POSITIVE,0.9995148181915283,General/Other
881,it is the worst app ever istg 🤮🤮🤮,Dashen Bank,2025-10-29,Google Play,1,NEGATIVE,0.9997962117195129,General/Other
882,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9998281002044678,General/Other
883,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9996851682662964,"Reliability / Bugs, User Interface & Experience"
884,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9998050332069397,User Interface & Experience
885,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9994890689849854,Customer Support
886,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997445940971375,General/Other
887,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9998210072517395,General/Other
888,This app has replaced several others for me. It has everything I need in one place.,Dashen Bank,2025-10-28,Google Play,5,NEUTRAL,0.0,General/Other
889,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997574687004089,User Interface & Experience
890,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997761845588684,General/Other
891,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9983078241348267,General/Other
892,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.998018741607666,General/Other
893,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9996919631958008,General/Other
894,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9954238533973694,General/Other
895,I love the new dark theme it gives the app modern feel n make it more comfortable to use,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9994518160820007,General/Other
896,"This is amazing app, as it name ,truly supper.",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9998388290405273,General/Other
897,This is one of the most user friendly and impressive apps I have encountered in the banking sector,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997900128364563,General/Other
898,"Amazing UI and UX, the dark mode looks absolutely awesome!",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9998499155044556,General/Other
899,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9998763799667358,User Interface & Experience
900,Astonishing interface with ease of access and complete performance,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997556805610657,General/Other
901,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997450709342957,General/Other
902,stunning UI with reliable service!,Dashen Bank,2025-10-28,Google Play,5,POSITIVE,0.9997430443763733,Customer Support
903,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",Dashen Bank,2025-10-27,Google Play,5,POSITIVE,0.9995073080062866,User Interface & Experience
904,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",Dashen Bank,2025-10-22,Google Play,4,POSITIVE,0.8331390619277954,User Interface & Experience
905,convinent,Dashen Bank,2025-10-22,Google Play,5,NEUTRAL,0.0,General/Other
906,Good,Dashen Bank,2025-10-21,Google Play,4,POSITIVE,0.9998161196708679,General/Other
907,it is Excellent April jest continue more abeaten.....,Dashen Bank,2025-10-19,Google Play,4,POSITIVE,0.9983513355255127,General/Other
908,I like it,Dashen Bank,2025-10-18,Google Play,5,POSITIVE,0.9998593330383301,General/Other
909,abdrug bentahuuuu,Dashen Bank,2025-10-17,Google Play,3,NEUTRAL,0.0,General/Other
910,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",Dashen Bank,2025-10-14,Google Play,1,NEGATIVE,0.9998059868812561,Transaction Performance
911,Best application,Dashen Bank,2025-10-14,Google Play,5,POSITIVE,0.9998098015785217,General/Other
912,easy,Dashen Bank,2025-10-14,Google Play,5,POSITIVE,0.9972309470176697,General/Other
913,lmo,Dashen Bank,2025-10-13,Google Play,5,NEUTRAL,0.0,General/Other
914,meseret birara,Dashen Bank,2025-10-12,Google Play,5,NEUTRAL,0.0,General/Other
915,it doesn't let me open my account,Dashen Bank,2025-10-12,Google Play,1,NEUTRAL,0.0,General/Other
916,very good,Dashen Bank,2025-10-11,Google Play,1,POSITIVE,0.9998520612716675,General/Other
917,it is the best,Dashen Bank,2025-10-11,Google Play,5,POSITIVE,0.9998602867126465,General/Other
918,nice and best,Dashen Bank,2025-10-10,Google Play,5,POSITIVE,0.9998648166656494,General/Other
919,good,Dashen Bank,2025-10-10,Google Play,5,POSITIVE,0.9998161196708679,General/Other
920,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,Dashen Bank,2025-10-08,Google Play,1,NEGATIVE,0.9998096823692322,General/Other
921,hayelu Beranu Bashre,Dashen Bank,2025-10-07,Google Play,5,NEUTRAL,0.0,General/Other
922,👎👎👎👎👎👎👎👎 connection not fast,Dashen Bank,2025-10-07,Google Play,5,NEUTRAL,0.0,General/Other
923,good,Dashen Bank,2025-10-06,Google Play,5,POSITIVE,0.9998161196708679,General/Other
924,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",Dashen Bank,2025-10-06,Google Play,4,NEGATIVE,0.9973627924919128,"Account Access Issues, Customer Support, User Interface & Experience"
925,perfect,Dashen Bank,2025-10-06,Google Play,5,POSITIVE,0.9998517036437988,General/Other
926,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,Dashen Bank,2025-10-05,Google Play,5,NEGATIVE,0.7281906008720398,General/Other
927,wow,Dashen Bank,2025-10-04,Google Play,5,POSITIVE,0.999592125415802,General/Other
928,tadesa melka tulluu,Dashen Bank,2025-10-04,Google Play,1,NEUTRAL,0.0,General/Other
929,I can't open virtual account.I have been trying it for about 3 days still no resolve.,Dashen Bank,2025-10-04,Google Play,2,NEGATIVE,0.9991094470024109,General/Other
930,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,Dashen Bank,2025-10-03,Google Play,1,NEGATIVE,0.9987977743148804,General/Other
931,withdraw,Dashen Bank,2025-10-02,Google Play,1,NEUTRAL,0.0,General/Other
932,It takes gazillion years to open 😶,Dashen Bank,2025-10-02,Google Play,3,NEUTRAL,0.0,General/Other
933,this app is outstanding,Dashen Bank,2025-10-01,Google Play,5,POSITIVE,0.9998713731765747,General/Other
934,totally bad,Dashen Bank,2025-10-01,Google Play,1,NEGATIVE,0.9997747540473938,General/Other
935,I really appreciate but we can't use it if don't have balance or data access,Dashen Bank,2025-10-01,Google Play,2,NEGATIVE,0.9886035919189453,General/Other
936,nice app,Dashen Bank,2025-09-30,Google Play,5,POSITIVE,0.9998061060905457,General/Other
937,ሙነጃት አብድላ ሸረፍ,Dashen Bank,2025-09-30,Google Play,2,NEUTRAL,0.0,General/Other
938,it fast service,Dashen Bank,2025-09-29,Google Play,5,NEUTRAL,0.0,Customer Support
939,"Good improvements after the Sep 25, 2025 update.",Dashen Bank,2025-09-29,Google Play,4,POSITIVE,0.9994186162948608,General/Other
940,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,Dashen Bank,2025-09-28,Google Play,1,NEGATIVE,0.9984353184700012,General/Other
941,I love it 👍,Dashen Bank,2025-09-28,Google Play,5,POSITIVE,0.9998791217803955,General/Other
942,Best,Dashen Bank,2025-09-28,Google Play,5,POSITIVE,0.9997941851615906,General/Other
943,nice,Dashen Bank,2025-09-28,Google Play,5,POSITIVE,0.9998552799224854,General/Other
944,gooe,Dashen Bank,2025-09-28,Google Play,5,NEUTRAL,0.0,General/Other
945,nice app,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.9998061060905457,General/Other
946,Dashen super app is the best all ethiopian banks keep it,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.9997637867927551,General/Other
947,cool app,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.999824583530426,General/Other
948,nice,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.9998552799224854,General/Other
949,App That makes cashless society in our century and Easy to use.,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.9961215853691101,General/Other
950,tadass,Dashen Bank,2025-09-27,Google Play,1,NEUTRAL,0.0,General/Other
951,ሙሃጂራ,Dashen Bank,2025-09-27,Google Play,1,NEUTRAL,0.0,General/Other
952,It is an amazing app and all in one,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.9998719692230225,General/Other
953,i dont like it,Dashen Bank,2025-09-27,Google Play,1,NEGATIVE,0.9909656047821045,General/Other
954,Dashen is the Future,Dashen Bank,2025-09-27,Google Play,5,NEUTRAL,0.0,General/Other
955,the best version in 🇪🇹,Dashen Bank,2025-09-27,Google Play,5,POSITIVE,0.999782145023346,General/Other
956,excellent,Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9998434782028198,General/Other
957,"its amazing app, visually stunning",Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9998769760131836,General/Other
958,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",Dashen Bank,2025-09-26,Google Play,1,NEGATIVE,0.9995762705802917,General/Other
959,the best app from other dashen is unique its fast app ever i had in my life,Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9998315572738647,General/Other
960,I love the new user interface,Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9998557567596436,General/Other
961,ok,Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9997851252555847,General/Other
962,"Appreciated, Always one step ahead!",Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9998669624328613,General/Other
963,👌👌,Dashen Bank,2025-09-26,Google Play,5,NEGATIVE,0.6970566511154175,General/Other
964,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,Dashen Bank,2025-09-26,Google Play,3,NEGATIVE,0.9990849494934082,General/Other
965,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9997037053108215,User Interface & Experience
966,it can't do without data or wifi,Dashen Bank,2025-09-26,Google Play,1,NEUTRAL,0.0,General/Other
967,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9996398687362671,General/Other
968,So nice !,Dashen Bank,2025-09-26,Google Play,5,POSITIVE,0.9998644590377808,General/Other
969,What's the problem with this app's that asking for updates on a daily basis?,Dashen Bank,2025-09-25,Google Play,1,NEGATIVE,0.9996622800827026,General/Other
970,good,Dashen Bank,2025-09-25,Google Play,3,POSITIVE,0.9998161196708679,General/Other
971,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",Dashen Bank,2025-09-25,Google Play,5,POSITIVE,0.9998483657836914,User Interface & Experience
972,excellent UI improvement 💯💯,Dashen Bank,2025-09-24,Google Play,5,POSITIVE,0.9994623064994812,General/Other
973,one of the best app in Ethiopia .,Dashen Bank,2025-09-24,Google Play,5,POSITIVE,0.999811589717865,General/Other
974,great app,Dashen Bank,2025-09-23,Google Play,5,POSITIVE,0.999821126461029,General/Other
975,it is good but some times says duplicate transaction why? and text,Dashen Bank,2025-09-23,Google Play,5,NEGATIVE,0.9683175086975098,General/Other
976,good,Dashen Bank,2025-09-22,Google Play,5,POSITIVE,0.9998161196708679,General/Other
977,Good,Dashen Bank,2025-09-19,Google Play,4,POSITIVE,0.9998161196708679,General/Other
978,The worst app. It needs updating everyday. Ouch 🤕,Dashen Bank,2025-09-19,Google Play,1,NEGATIVE,0.9998214840888977,General/Other
979,safe and secure,Dashen Bank,2025-09-18,Google Play,3,POSITIVE,0.9998433589935303,General/Other
980,በጣም ምቹ ነው,Dashen Bank,2025-09-15,Google Play,4,NEUTRAL,0.0,General/Other
981,"is not working right now with snmsung galaxy f15, please help me",Dashen Bank,2025-09-14,Google Play,1,NEGATIVE,0.9993507266044617,Customer Support
982,good,Dashen Bank,2025-09-13,Google Play,5,POSITIVE,0.9998161196708679,General/Other
983,Your staffs are really hardworking but the app is not like your employees,Dashen Bank,2025-09-12,Google Play,3,NEGATIVE,0.9945451021194458,General/Other
984,ዳሺባክ,Dashen Bank,2025-09-11,Google Play,5,NEUTRAL,0.0,General/Other
985,total,Dashen Bank,2025-09-11,Google Play,5,NEUTRAL,0.0,General/Other
986,good,Dashen Bank,2025-09-10,Google Play,5,POSITIVE,0.9998161196708679,General/Other
987,dashen super app is the best,Dashen Bank,2025-09-10,Google Play,5,POSITIVE,0.9998204112052917,General/Other
988,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,Dashen Bank,2025-09-09,Google Play,5,NEUTRAL,0.0,General/Other
989,not werke,Dashen Bank,2025-09-08,Google Play,2,NEUTRAL,0.0,General/Other
990,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,Dashen Bank,2025-09-08,Google Play,1,NEGATIVE,0.9998086094856262,"Customer Support, Transaction Performance"
991,simple and easy to use,Dashen Bank,2025-09-08,Google Play,5,POSITIVE,0.9997318387031555,General/Other
992,meke,Dashen Bank,2025-09-07,Google Play,4,NEUTRAL,0.0,General/Other
993,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",Dashen Bank,2025-09-07,Google Play,1,NEGATIVE,0.9997312426567078,Reliability / Bugs
994,bad specialy at weekends,Dashen Bank,2025-09-07,Google Play,1,NEGATIVE,0.999614953994751,General/Other
995,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",Dashen Bank,2025-09-06,Google Play,1,NEGATIVE,0.9967774748802185,Transaction Performance
996,It is good apps but it needs strong network,Dashen Bank,2025-09-06,Google Play,5,NEGATIVE,0.970344603061676,General/Other
997,very slow,Dashen Bank,2025-09-06,Google Play,3,NEUTRAL,0.0,Transaction Performance
998,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,Dashen Bank,2025-09-06,Google Play,2,NEGATIVE,0.9970771074295044,General/Other
999,lacag inaad amaahisan somalida maxaad ku diiden,Dashen Bank,2025-09-05,Google Play,5,NEUTRAL,0.0,General/Other
1000,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,Dashen Bank,2025-09-05,Google Play,1,POSITIVE,0.9979987740516663,"Account Access Issues, Customer Support"
1001,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",Dashen Bank,2025-09-04,Google Play,3,NEUTRAL,0.0,General/Other
1002,"very slow and failed transaction multiple times, previous app was much better!!",Dashen Bank,2025-09-04,Google Play,2,NEGATIVE,0.9980061650276184,Transaction Performance
1003,great 👍,Dashen Bank,2025-09-02,Google Play,5,POSITIVE,0.9997692704200745,General/Other
1004,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",Dashen Bank,2025-09-01,Google Play,1,NEGATIVE,0.9998026490211487,General/Other
1005,good,Dashen Bank,2025-09-01,Google Play,2,POSITIVE,0.9998161196708679,General/Other
1006,dashin bank,Dashen Bank,2025-08-30,Google Play,5,NEUTRAL,0.0,General/Other
1007,muhaammad bakko,Dashen Bank,2025-08-30,Google Play,5,NEUTRAL,0.0,General/Other
1008,goog,Dashen Bank,2025-08-29,Google Play,5,NEUTRAL,0.0,General/Other
1009,un functional app,Dashen Bank,2025-08-29,Google Play,1,NEUTRAL,0.0,General/Other
1010,trnes far,Dashen Bank,2025-08-27,Google Play,5,NEUTRAL,0.0,General/Other
1011,excellent,Dashen Bank,2025-08-26,Google Play,5,POSITIVE,0.9998434782028198,General/Other
1012,shimalis,Dashen Bank,2025-08-25,Google Play,4,NEUTRAL,0.0,General/Other
1013,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,Dashen Bank,2025-08-24,Google Play,3,NEUTRAL,0.0,General/Other
1014,excellent mobile banking digital,Dashen Bank,2025-08-24,Google Play,5,POSITIVE,0.9998231530189514,General/Other
1015,"Excellent, and it's truly a super app!",Dashen Bank,2025-08-24,Google Play,5,POSITIVE,0.9998637437820435,General/Other
1016,nice app,Dashen Bank,2025-08-23,Google Play,4,POSITIVE,0.9998061060905457,General/Other
1017,very nice app,Dashen Bank,2025-08-23,Google Play,5,POSITIVE,0.9998562335968018,General/Other
